"","Tag","ChlorA","ChlorB","gluc_Conc","flav_Conc","Family","treatment","gh_row","gh_bench","GM_TotalLeaf_Area","comp_number","ThripsDam","WhiteFungDam","BlackPathDam","Fern","gh_col","GM_Leaf_Area","Latitude","Longitude","Altitude","GM_StemHeight_Bolt","GM_Leaf_Number_Bolt","Larg_Leaf_Len_Bolt","Larg_Leaf_Wid_Bolt","Row_Field","Col_Field","Maple_Died","Maple_TotalLeafArea_End","GM_Fecundity","MapleFinalMass","RGR1","NumberOfSamples","maple_height_0","maple_leaf_length_0","maple_leaves_0","Maple_StemHeight_End","Maple_LeafNum_End","MapleDamage","GreenhouseSurvival","WhiteFungLogis","Bolt_Survival","Maple_SurvivalY2","Maple_SurvivalY1","GM_Fecundity2","PCCG_1","PCCG_2","PC1BoltSize","GM_FecundityMS","PCCG_1_T","PCCG_2_T","GM_Fecundity2MS"
"182","b|PDVRT1-20|Q|407",-1.02549944499824,0.1248291725,-1.21936325862631,-2.17308352739317,"PDRVT1","a",2,3,4874,NA,0.346573590279973,0,2.21540839942166,0,5,2437,40.216898,-74.522681,52,NA,NA,NA,NA,7,5,"",NA,NA,NA,5.85473535137962e-07,2,NA,NA,NA,NA,NA,NA,1,"0",0,NA,NA,0,1.33170534279354,0.892284041068198,NA,NA,-2.58852233137957,2.4297878796308,0
"183","b|PDVRT1-20|Q|408",-1.53230367910471,0.0784886575,-1.66466726778085,-2.31128157331605,"PDRVT1","m",8,3,12576,NA,0,0,0.549306144334055,0,3,3661,40.216898,-74.522681,52,NA,NA,NA,NA,3,2,"",6935,NA,0.92,6.25577151190299e-07,2,117,41,4,130,4,0.75,1,"0",0,1,1,0,-0.581282708172441,0.632601705520684,NA,NA,-4.50151038234555,2.17010554408328,0
"184","b|RULEB1-20|N|423",-1.27042937708235,0.111026,-1.14393177695585,-2.36004245613135,"RULEB1","gm",17,4,1970,91,0,0,0,0,1,1596,40.328062,-76.505785,146.3,NA,NA,NA,NA,6,6,"",NA,NA,NA,7.6970271355021e-07,1,NA,NA,NA,NA,NA,NA,1,"0",0,NA,NA,0,1.10286311515537,1.47747679336989,NA,NA,-2.81736455901774,3.01498063193249,0
"185","b|RULEB1-20|N|424",-0.868623734234257,0.1216257575,-1.41972889105305,-2.02752537221267,"RULEB1","a",8,4,10122,NA,0,0,0,0,3,2981,40.328062,-76.505785,146.3,NA,NA,NA,NA,2,5,"",NA,NA,NA,1.11806589109989e-06,2,NA,NA,NA,NA,NA,NA,1,"0",0,NA,NA,0,1.11432544709447,0.145663030714778,NA,NA,-2.80590222707864,1.68316686927738,0
"186","b|SMAKC1-B|N|436",-1.66536421210914,0.07971634,-1.91106507809598,-2.72971148068049,"SMAKC1","m",3,1,11602,NA,1.6094379124341,0,0.693147180559945,0.693147180559945,2,4810,41.173591,-81.643766,307,NA,NA,NA,NA,7,4,"",5541,NA,0.31,8.52302060356893e-07,1,75,33,2,93,6,0.833333333333333,1,"0",0,1,1,0,-1.39346645416139,0.247798647135668,NA,NA,-5.31369412833449,1.78530248569827,0
"187","b|SMAKC1-B|N|437",-0.531567855852528,-0.0925855549999999,-0.99476160124552,-1.86906994687177,"SMAKC1","m",2,4,9984,NA,1.09861228866811,0,0.693147180559945,0,2,2695,41.173591,-81.643766,307,NA,NA,NA,NA,6,2,"",2267,NA,0.7,7.26602500490463e-07,1,84,26,2,94,2,1,1,"0",0,1,1,0,2.69490532473662,0.633350316825053,NA,NA,-1.22532234943649,2.17085415538765,0
"188","b|SMAKC1-B|N|438",NA,NA,NA,NA,"SMAKC1","a",19,1,11813,NA,0.916290731874155,0,0,0,3,NA,41.173591,-81.643766,307,101,15,20,20,6,6,"",NA,NA,NA,1.01890900939213e-06,1,NA,NA,NA,NA,NA,NA,1,"0",1,NA,NA,NA,NA,NA,0.986268301641988,NA,NA,NA,NA
"189","b|SMAKC1-B|N|439",-0.978471038369559,0.1349507375,NA,NA,"SMAKC1","m",5,4,11558,NA,1.19894763639919,0.5,0,0,4,2212.5,41.173591,-81.643766,307,77,10,16,16,5,2,"",2550,3.05,0.5,5.79170220921397e-07,2,106,31,2,113,2,1,1,"1",1,1,1,3.1,NA,NA,-0.0386658661519198,1.48943148688047,NA,NA,5.32657417289221
"190","b|SMAKC1-B|N|440",-1.04030357277267,0.11247961,NA,NA,"SMAKC1","a",3,3,10532,NA,2.13833305950803,0,0.346573590279973,0,4,3584.5,41.173591,-81.643766,307,NA,NA,NA,NA,7,5,"",NA,NA,NA,2.77692833846777e-07,2,NA,NA,NA,NA,NA,NA,1,"0",0,NA,NA,0,NA,NA,NA,NA,NA,NA,0
"191","b|SMAKC1-B|N|444",-1.23573175645653,0.158486995,-1.35310685537033,-2.18207804801326,"SMAKC1","a",19,4,9761,NA,2.19722457733622,0,0,0,3,3900,41.173591,-81.643766,307,86,41,43,42,6,5,"",NA,2.77,NA,6.94974841044151e-07,1,NA,NA,NA,NA,NA,NA,1,"0",1,NA,NA,2.82,0.660179219700885,0.909215974941891,5.02848742999992,1.35269679300292,-3.26004845447222,2.44671981350449,4.84546424759872
"192","b|SMITH1-20|Q|459",-0.721626606837371,0.182081175,-1.08435998543331,-2.22253845467593,"SMITH1","m",19,2,2304,NA,0,0,1.09861228866811,0.693147180559945,6,2304,42.43150556,-76.38616667,326,NA,NA,NA,NA,2,5,"",7419,NA,0.96,1.29365068782081e-06,1,101,27,2,118,6,0.333333333333333,1,"0",0,1,1,0,2.16276452802118,0.725222401023305,NA,NA,-1.75746314615193,2.26272623958591,0
"193","b|SMITH1-20|Q|460",-1.04382987780393,0.14839578,-1.60727832663183,-1.90014722273519,"SMITH1","a",5,4,6574,NA,0.693147180559945,2.5,0.346573590279973,0,1,1803,42.43150556,-76.38616667,326,NA,NA,NA,NA,3,3,"",NA,NA,NA,8.54467214549062e-07,2,NA,NA,NA,NA,NA,NA,1,"1",0,NA,NA,0,0.372555414158494,-0.0262831029984482,NA,NA,-3.54767226001462,1.51122073556415,0
"194","b|SMITH1-20|Q|462",-1.21098065971693,0.10892681,-1.55835363648818,-2.45878686669213,"SMITH1","gm",18,2,4122,26,1.58902691517397,0,0.346573590279973,0,2,2061,42.43150556,-76.38616667,326,NA,NA,NA,NA,3,5,"",NA,NA,NA,7.4244105167693e-07,2,NA,NA,NA,NA,NA,NA,1,"0",0,NA,NA,0,0.210272694134668,0.366834924610911,NA,NA,-3.70995498003844,1.90433876317351,0
"195","b|SMITH1-20|Q|463",-0.691421634701258,0.1831854,-1.59305913686985,-2.15594199749808,"SMITH1","a",14,2,6356,NA,1.03972077083992,0.5,0.346573590279973,0,6,2110.5,42.43150556,-76.38616667,326,NA,NA,NA,NA,9,2,"",NA,NA,NA,9.3735581348312e-07,2,NA,NA,NA,NA,NA,NA,1,"1",0,NA,NA,0,0.995632355731191,-0.568106085443002,NA,NA,-2.92459531844192,0.969397753119599,0
"196","b|SMITH1-20|Q|464",-1.00329880794239,0.12279881,-1.68929879837407,-2.06688886281438,"SMITH1","m",13,2,3725,NA,0,0,2.31248640664214,2.77258872223978,5,1862.5,42.43150556,-76.38616667,326,NA,NA,NA,NA,2,3,"",1035,NA,0.3,6.93106638575903e-07,2,72,16,2,80,2,1,1,"0",0,1,1,0,0.243978450336358,-0.293160514306557,NA,NA,-3.67624922383675,1.24434332425604,0
"197","b|VRCAN-1-40|Q|481",-1.21790019733432,0.0902371875,NA,NA,"VRCAN","gm",2,2,6434,80,2.17190271092684,0,0,0,5,1967,42.003658,-73.328612,203,49,8,33,32,1,2,"",NA,4.19,NA,9.44477819676798e-07,2,NA,NA,NA,NA,NA,NA,1,"0",1,NA,NA,4.24,NA,NA,1.33216859237764,2.04613702623907,NA,NA,7.28537886872999
"198","b|VRCAN-1-40|Q|482",NA,NA,NA,NA,"VRCAN","m",21,4,7360,NA,0.693147180559945,0,0,0,2,3450,42.003658,-73.328612,203,NA,NA,NA,NA,8,6,"",4277,NA,0.85,1.26982437404674e-06,2,65,24,2,85,6,0.333333333333333,1,"0",0,1,1,0,NA,NA,NA,NA,NA,NA,0
"199","b|VRCAN-1-40|Q|483",-1.22934871656235,0.075508495,-1.70671296439604,-1.71720265063126,"VRCAN","m",8,1,4813,NA,0,0,0,0,4,783,42.003658,-73.328612,203,NA,NA,NA,NA,2,1,"",8177,NA,0.59,1.39151502564394e-06,1,75,39,2,95,6,0,1,"0",0,1,1,0,-0.175541021664577,0.0341086718016488,NA,NA,-4.09576869583769,1.57161251036425,0
"200","b|VRCAN-1-40|Q|484",-1.38217506623942,0.103186445,-1.7825115607952,-2.43163678923147,"VRCAN","a",11,2,8069,NA,1.35402510055111,0.5,0.895879734614027,1.6094379124341,2,2711.5,42.003658,-73.328612,203,146,15,23,20,4,5,"",NA,1.19,NA,1.14788712611873e-06,2,NA,NA,NA,NA,NA,NA,1,"1",1,NA,NA,1.24,-0.612417662434477,0.0988072149210619,1.62378876292202,0.581122448979592,-4.53264533660759,1.63631105348366,2.13062966915688
"201","b|VRCAN-1-40|Q|485",-1.0516495901363,0.11060573,-1.82240887488368,NA,"VRCAN","a",14,4,9681,NA,0.346573590279973,0,0.895879734614027,0,5,3665.5,42.003658,-73.328612,203,NA,NA,NA,NA,5,5,"",NA,NA,NA,1.61115176726591e-06,2,NA,NA,NA,NA,NA,NA,1,"0",0,NA,NA,0,-0.155450164826391,-0.539541934967848,NA,NA,-4.0756778389995,0.997961903594753,0
"202","b|VRCAN-1-40|Q|486",-1.15296170495163,0.1669181175,-1.68481537716738,-1.90624858639844,"VRCAN","m",20,4,9477,NA,0.346573590279973,0,0.693147180559945,0,6,2528.5,42.003658,-73.328612,203,NA,NA,NA,NA,6,6,"",6034,NA,0.6,1.87559854093606e-06,2,81,31,2,93,6,0.333333333333333,1,"0",0,1,1,0,0.00455197359239213,-0.0373263545616367,NA,NA,-3.91567570058072,1.50017748400096,0
"203","b|VRCAN-1-40|Q|487",-1.29306638395932,0.103843445,-1.88904431942728,-2.46709447773418,"VRCAN","m",6,1,7127,NA,3.36729582998647,0,1.38629436111989,0,1,4824,42.003658,-73.328612,203,41,7,12,16,2,1,"",1231,0.4,0.24,1.05329353096477e-06,1,58,14,2,55,4,0.25,1,"0",1,1,1,0.45,-0.718470759359857,-0.307489711761533,-0.837254706240449,0.19533527696793,-4.63869843353297,1.23001412680107,0.773212379935966
"204","b|VRCAN-1-40|Q|488",-0.942750415994877,0.18768193,-1.54662246627184,-2.39092533750038,"VRCAN","a",4,2,10118,NA,0.895879734614027,0.5,2.16536667014317,0,1,3203,42.003658,-73.328612,203,NA,NA,NA,NA,7,3,"",NA,NA,NA,4.18790590083237e-07,2,NA,NA,NA,NA,NA,NA,1,"1",0,NA,NA,0,0.686692808215613,-0.0433441019282617,NA,NA,-3.2335348659575,1.49415973663434,0
"205","b|VRCAN-1-40|Q|490",-1.9858301145491,0.0700804775,-2.17259926082802,-2.42325258977941,"VRCAN","gm",14,1,4906,23,1.52226121886171,0,0,0,6,2453,42.003658,-73.328612,203,NA,NA,NA,NA,5,3,"",NA,NA,NA,7.87100215593969e-07,2,NA,NA,NA,NA,NA,NA,1,"0",0,NA,NA,0,-2.55512413362061,0.132606335741959,NA,NA,-6.47535180779372,1.67011017430456,0
"206","b|VRPET2-3-20|Q|509",-0.766471286171181,0.109732165,-1.49326102407533,-2.34535289175996,"VRPET2","gm",11,2,3753,71,0,0,0.693147180559945,2.30258509299405,5,1225,42.531117,-72.189784,329.1,90,20,27,18,4,5,"",NA,0.369999999999999,NA,6.97121459970313e-07,1,NA,NA,NA,NA,NA,NA,1,"0",1,NA,NA,0.419999999999999,1.10906478200195,-0.201279895654384,1.47815317659094,0.180685131195335,-2.81116289217116,1.33622394290822,0.721664887940233
"207","b|VRPET2-3-20|Q|510",-0.972246102938296,0.16770732,-1.75791441265697,-2.15688454653122,"VRPET2","m",9,4,6358,NA,0.693147180559945,6,0.693147180559945,0,3,3179,42.531117,-72.189784,329.1,NA,NA,NA,NA,4,4,"",4582,NA,0.83,9.29757579164292e-07,2,129,35,3,140,4,1,1,"1",0,1,1,0,0.131644407377522,-0.511751353362768,NA,NA,-3.78858326679559,1.02575248519983,0
"208","b|VRPET2-3-20|Q|511",-1.26049623424838,0.085864115,NA,NA,"VRPET2","m",17,3,7164,NA,0.346573590279973,0.5,0,0,1,2332,42.531117,-72.189784,329.1,NA,NA,NA,NA,9,4,"",4804,NA,0.66,5.5647962110298e-07,2,110,40,2,121,2,1,1,"1",0,1,1,0,NA,NA,NA,NA,NA,NA,0
"209","b|VRPET2-3-20|Q|512",-1.09705306405132,0.07089324,-1.65289402287143,-2.5269950605828,"VRPET2","a",19,2,11068,NA,0.346573590279973,2,0,1.79175946922805,2,3128,42.531117,-72.189784,329.1,70,10,18,17,3,5,"",NA,4.51,NA,1.10926063688337e-06,2,NA,NA,NA,NA,NA,NA,1,"1",1,NA,NA,4.56,0.174408685577746,-0.050744838842084,0.0511652046084887,2.20240524781341,-3.74581898859536,1.48675899972052,7.83521878335112
"210","b|VRPET2-3-20|Q|513",NA,NA,NA,NA,"VRPET2","gm",10,4,1592,41,0,0,0.693147180559945,0,2,992,42.531117,-72.189784,329.1,NA,NA,NA,NA,4,3,"",NA,NA,NA,1.86065846708235e-06,1,NA,NA,NA,NA,NA,NA,1,"0",0,NA,NA,0,NA,NA,NA,NA,NA,NA,0
"211","b|VRPET2-3-20|Q|515",-0.89174144951894,0.1507364325,-1.61888877993226,-2.45942921312792,"VRPET2","a",11,2,4830,NA,1.6661022550876,0,0,0,6,1695,42.531117,-72.189784,329.1,58,10,23,18,4,5,"",NA,3.35,NA,1.08276168577284e-06,2,NA,NA,NA,NA,NA,NA,1,"0",1,NA,NA,3.4,0.598976889791822,-0.303513339645531,0.251750979251138,1.63593294460641,-3.32125078438129,1.23399049891707,5.84204909284952
"212","b|VRPET2-3-20|Q|516",-1.18810293210077,0.1317628575,NA,NA,"VRPET2","m",20,3,10546,NA,0,0,0.346573590279973,0,1,1622.5,42.531117,-72.189784,329.1,NA,NA,NA,NA,4,3,"",5777,NA,0.66,1.79241113687057e-06,2,75,26,2,92,5,0.4,1,"0",0,1,1,0,NA,NA,NA,NA,NA,NA,0
"213","b|WSSWM3-1-0|?|?",NA,NA,NA,NA,"WSSWM3","m",21,4,5499,NA,0,0,0.693147180559945,0,6,NA,39.90891,-75.35907,23,NA,NA,NA,NA,6,3,"",7103,NA,0.859999999999999,2.21223178118067e-06,1,81,41,2,105,2,1,1,"0",0,1,1,0,NA,NA,NA,NA,NA,NA,0
"214","b|WSSWM3-1-0|Q|557",-0.502715913504406,0.17851819,-1.22785326956145,-1.88588439372526,"WSSWM3","a",3,2,10942,NA,0.346573590279973,0.5,0.346573590279973,0,2,2771,39.90891,-75.35907,23,NA,NA,NA,NA,7,3,"",NA,NA,NA,1.65683189086545e-06,2,NA,NA,NA,NA,NA,NA,1,"1",0,NA,NA,0,2.185203919428,0.0161712992041798,NA,NA,-1.73502375474511,1.55367513776678,0
"215","b|WSSWM3-1-0|Q|560",-1.17531966929936,0.1258214625,-1.42831734095648,-2.14413094101538,"WSSWM3","m",7,1,14747,NA,0.346573590279973,0,0,0,3,4523.5,39.90891,-75.35907,23,NA,NA,NA,NA,2,1,"",2223,NA,0.38,1.25056620224467e-06,2,69,22,2,79,3,0.333333333333333,1,"0",0,1,1,0,0.581133242130693,0.626462514163043,NA,NA,-3.33909443204242,2.16396635272564,0
"216","b|WSSWM3-1-0|Q|561",-0.0141740336910076,0.13049855,-0.604905606113596,-1.75437616529693,"WSSWM3","gm",5,4,1178,52,0.693147180559945,0,0,0,3,1178,39.90891,-75.35907,23,NA,NA,NA,NA,5,2,"",NA,NA,NA,5.1802092296904e-07,1,NA,NA,NA,NA,NA,NA,1,"0",0,NA,NA,0,4.49287360496706,0.740120930339915,NA,NA,0.572645930793953,2.27762476890252,0
"217","b|WSSWM3-1-0|Q|569",NA,NA,NA,NA,"WSSWM3","a",16,3,9428,NA,0,0,1.09861228866811,0,6,3306,39.90891,-75.35907,23,NA,NA,NA,NA,7,6,"",NA,0.19,NA,1.61386540995441e-06,1,NA,NA,NA,NA,NA,NA,1,"0",1,NA,NA,0.24,NA,NA,NA,0.0927842565597668,NA,NA,0.412379935965848
"218","c|BWPEM1-9-0|Q|10",-1.66109240362431,0.07697229,-2.19384439499478,-2.64874207937421,"BWPEM1","m",18,3,6461,NA,1.6094379124341,1,0,0,1,2585,37.373261,-80.524986,1156,NA,NA,NA,NA,9,4,"",4228,NA,1.26,8.98575065326555e-07,1,125,40,2,129,2,0.5,1,"1",0,1,1,0,-2.06318500797286,-0.450663477820462,NA,NA,-5.98341268214597,1.08684036074214,0
"219","c|BWPEM1-9-0|Q|11",NA,NA,NA,NA,"BWPEM1","m",14,2,5508,NA,NA,NA,NA,2.77258872223978,3,NA,37.373261,-80.524986,1156,NA,NA,NA,NA,9,2,"",2742,NA,0.63,1.07859766843076e-06,1,107,33,2,110,2,1,1,NA,0,1,1,0,NA,NA,NA,NA,NA,NA,0
"220","c|BWPEM1-9-0|Q|12",NA,NA,NA,NA,"BWPEM1","m",9,3,9444,NA,NA,NA,NA,0,6,NA,37.373261,-80.524986,1156,NA,NA,NA,NA,2,2,"",3474,NA,NA,1.34642283070257e-06,1,119,41,2,131,2,0.5,1,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,0
"221","c|BWPEM1-9-0|Q|13",NA,NA,NA,NA,"BWPEM1","m",19,3,9510,NA,NA,NA,NA,0,6,NA,37.373261,-80.524986,1156,64,8,26,26,9,4,"",5668,2.31,0.899999999999999,1.01596684504532e-06,1,105,47,2,125,2,1,1,NA,1,1,1,2.36,NA,NA,0.781114124857082,1.1280612244898,NA,NA,4.05506937033084
"222","c|BWPEM1-9-0|Q|14",NA,NA,NA,NA,"BWPEM1","m",13,3,6157,NA,NA,NA,NA,0,5,NA,37.373261,-80.524986,1156,NA,NA,NA,NA,2,4,"",3994,NA,0.97,8.57895597843453e-07,1,67,41,2,83,2,1,1,NA,0,1,1,0,NA,NA,NA,NA,NA,NA,0
"223","c|BWPEM1-9-0|Q|16",-0.643631204927095,0.12893105,-1.43920686321888,-2.10658800774175,"BWPEM1","gm",20,3,9896,92,0,0,NA,1.09861228866811,3,2704,37.373261,-80.524986,1156,NA,NA,NA,NA,4,2,"",NA,NA,NA,1.12693098510476e-06,2,NA,NA,NA,NA,NA,NA,1,"0",0,NA,NA,0,1.44377274673496,-0.270087496529836,NA,NA,-2.47645492743815,1.26741634203276,0
"224","c|BWPEM1-9-0|Q|9",-1.33518485061956,0.144395755,-2.12439262165249,-3.02878051443739,"BWPEM1","m",22,3,10000,NA,1.79175946922805,0,0,0,4,4352,37.373261,-80.524986,1156,NA,NA,NA,NA,8,3,"",2513,NA,0.54,1.1246462212313e-06,1,100,31,2,101,2,1,1,"0",0,1,1,0,-1.35219897644801,-0.814068572963918,NA,NA,-5.27242665062112,0.723435265598683,0
"225","c|CBMCK1-1-0|N|41",-0.897465076757957,0.143172085,-1.65531744884818,-1.85098048664219,"CBMCK1","gm",8,4,11566,44,0,0,0,0,2,1462,40.04498333,-105.2325,1606.9,NA,NA,NA,NA,1,5,"",NA,NA,NA,6.04152603712338e-07,1,NA,NA,NA,NA,NA,NA,1,"0",0,NA,NA,0,0.502214552347518,-0.383226689453429,NA,NA,-3.41801312182559,1.15427714910917,0
"226","c|CBMCK1-1-0|N|42",-1.17280374594163,0.099395475,-2.20656387478229,-2.10770509640304,"CBMCK1","a",15,4,10757,NA,0,0,0.693147180559945,0,3,3100.5,40.04498333,-105.2325,1606.9,62,7,15,12,8,5,"",NA,2.21,NA,1.14306461075055e-06,2,NA,NA,NA,NA,NA,NA,1,"0",1,NA,NA,2.26,-1.27746742059672,-1.28067963610435,-0.671078170037034,1.07922740524781,-5.19769509476983,0.256824202458247,3.88324439701174
"227","c|CBMCK1-1-0|N|43",-1.13139898176883,0.128411705,-1.63599667243431,-2.1949806501269,"CBMCK1","a",6,4,10358,NA,0.693147180559945,0,0,0,1,2318,40.04498333,-105.2325,1606.9,NA,NA,NA,NA,5,3,"",NA,NA,NA,9.13480558103213e-07,2,NA,NA,NA,NA,NA,NA,1,"0",0,NA,NA,0,0.157445693570045,0.0467688841687919,NA,NA,-3.76278198060306,1.58427272273139,0
"228","c|CWRIC2-X2|Q|90",-0.655628962940149,0.1889972675,-1.50210130433983,-2.28092020662089,"CWRIC2","gm",3,4,5601,57,2.09482737101321,0,0,0,3,1742.5,37.544016,-77.509875,30,56,6,20,18,3,2,"",NA,3.2,NA,3.29007136572245e-07,2,NA,NA,NA,NA,NA,NA,1,"0",1,NA,NA,3.25,1.27317504470257,-0.404251481172893,-0.201296426577135,1.56268221574344,-2.64705262947054,1.13325235738971,5.58431163287086
"229","c|CWRIC2-X2|Q|91",NA,NA,NA,NA,"CWRIC2","gm",15,4,1593,89,NA,NA,NA,0,5,NA,37.544016,-77.509875,30,71,4,11,9,8,5,"",NA,0.5,NA,7.49650348316624e-07,1,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,0.55,NA,NA,-1.15945009961181,0.244169096209913,NA,NA,0.94503735325507
"230","c|CWRIC2-X2|Q|92",-1.39409046361591,0.1162206825,-2.25097952885001,-3.22093260039404,"CWRIC2","m",8,1,5934,NA,0.895879734614027,0,0.346573590279973,0,5,2967,37.544016,-77.509875,30,NA,NA,NA,NA,2,1,"",6738,NA,1.05,1.30942638619469e-06,2,95,46,2,110,2,1,1,"0",0,1,1,0,-1.75365592303203,-1.02722977199281,NA,NA,-5.67388359720514,0.510274066569787,0
"231","c|CWRIC2-X2|Q|93",-0.568310598014384,0.17752055,-1.48705422798994,-2.03142902883318,"CWRIC2","a",16,2,6281,NA,0.346573590279973,0.5,0.80471895621705,0,6,1750,37.544016,-77.509875,30,69,9,16,17,9,2,"",NA,1.01,NA,6.29592080914399e-07,2,NA,NA,NA,NA,NA,NA,1,"1",1,NA,NA,1.06,1.45514219708829,-0.510323216224807,-0.135460670931733,0.493221574344023,-2.46508547708482,1.02718062233779,1.8213447171825
"232","c|CWRIC2-X2|Q|94",-1.48803523559001,0.0999283999999999,-2.14156546121159,-2.44175561109303,"CWRIC2","gm",20,4,2520,74,0.693147180559945,0,1.79175946922805,0,4,2100,37.544016,-77.509875,30,NA,NA,NA,NA,9,6,"",NA,NA,NA,1.22116075918189e-06,1,NA,NA,NA,NA,NA,NA,1,"0",0,NA,NA,0,-1.64878955180005,-0.605974687622488,NA,NA,-5.56901722597316,0.931529150940113,0
"233","c|CWRIC2-X2|Q|95",-1.23744458181053,0.1226592,-1.36337973898205,-1.94932716528789,"CWRIC2","a",10,1,15967,NA,0,0.5,0.346573590279973,0,3,3056.5,37.544016,-77.509875,30,123,12,20,15,3,1,"",NA,1.46,NA,1.14567787497688e-06,2,NA,NA,NA,NA,NA,NA,1,"1",1,NA,NA,1.51,0.632727163870162,0.886898403028751,0.743515661057163,0.712973760932945,-3.28750051030295,2.42440224159135,2.59455709711846
"234","c|DVGM-20|Q|115",NA,-0.2197843925,-1.20604350595092,-2.0446510844126,"DVGM","m",6,2,11153,NA,1.90333124488516,0.5,0.549306144334055,0,4,2983.5,40.87611111,-74.95630278,232,NA,NA,NA,NA,7,2,"",2142,NA,0.59,5.54292280349804e-07,2,88,37,2,98,2,1,1,"1",0,1,1,0,NA,NA,NA,NA,NA,NA,0
"235","c|DVGM-20|Q|119",-1.50905150215258,0.082986525,-1.48637630710539,-2.80163291687805,"DVGM","a",2,1,3862,NA,0.693147180559945,0,2.77258872223978,1.38629436111989,2,3380,40.87611111,-74.95630278,232,119,8,17,18,1,1,"",NA,0.619999999999999,NA,1.72101500070976e-06,1,NA,NA,NA,NA,NA,NA,1,"0",1,NA,NA,0.669999999999999,-0.115661135620075,1.03052783671391,0.433269896077238,0.302769679300291,-4.03588880979318,2.56803167527651,1.15122732123799
"236","c|EFCC2-4-80|Q|146",-2.25366403262999,0.04933755,-2.06569217066347,-2.4783934492599,"EFCC2","gm",10,4,3092,42,0,52,0.693147180559945,0,3,1247,45.697008,11.69416,73,NA,NA,NA,NA,4,3,"",NA,NA,NA,6.7331700810464e-07,1,NA,NA,NA,NA,NA,NA,1,"1",0,NA,NA,0,-2.74691001105269,0.832239922910146,NA,NA,-6.6671376852258,2.36974376147275,0
"237","c|EFCC2-4-80|Q|147",-1.63916052631252,0.07912611,-1.94891530895354,-2.19690764510536,"EFCC2","gm",12,5,4796,43,0,1,0,0,5,2398,45.697008,11.69416,73,NA,NA,NA,NA,8,6,"",NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,1,"1",0,NA,NA,0,-1.4402656904654,0.11237131209194,NA,NA,-5.36049336463851,1.64987515065454,0
"238","c|EFCC2-4-80|Q|148",-2.19047250397534,0.07650418,-1.83651160903671,-2.98304853224953,"EFCC2","a",16,2,8456,NA,2.56494935746154,1,0,0,1,4556,45.697008,11.69416,73,NA,NA,NA,NA,2,6,"",NA,NA,NA,6.91920172016092e-07,1,NA,NA,NA,NA,NA,NA,1,"1",0,NA,NA,0,-2.09272173787996,1.2892582776259,NA,NA,-6.01294941205307,2.8267621161885,0
"239","c|EFCC2-4-80|Q|149",-0.764030408356517,0.16694034,-1.44430162750503,-2.48662975686817,"EFCC2","a",2,1,9524,NA,0.549306144334055,4.5,0.346573590279973,0,6,2844.5,45.697008,11.69416,73,NA,NA,NA,NA,1,6,"",NA,NA,NA,8.37675013782416e-07,2,NA,NA,NA,NA,NA,NA,1,"1",0,NA,NA,0,1.23033355228245,-0.0855544171353742,NA,NA,-2.68989412189066,1.45194942142723,0
"240","c|EFCC2-4-80|Q|150",NA,NA,NA,NA,"EFCC2","gm",8,4,304,44,NA,NA,NA,0,2,NA,45.697008,11.69416,73,NA,NA,NA,NA,1,5,"",NA,NA,NA,1.72972083164326e-06,1,NA,NA,NA,NA,NA,NA,1,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,0
"241","c|EFCC2-4-80|Q|151",-1.45752028114778,0.201077795,-1.8948769172441,-1.84376688676401,"EFCC2","gm",10,4,9131,41,0,0,0,0,2,4331,45.697008,11.69416,73,NA,NA,NA,NA,4,3,"",NA,NA,NA,1.33345130517224e-06,1,NA,NA,NA,NA,NA,NA,1,"0",0,NA,NA,0,-1.0073123981005,-0.0526807443979831,NA,NA,-4.92754007227361,1.48482309416462,0
"242","c|EFCC2-4-80|Q|152",-1.44197792874797,0.0997988725000001,-2.08963602296275,-2.40473812586466,"EFCC2","m",7,4,9111,NA,1.15129254649702,0,0.346573590279973,0,2,4555.5,45.697008,11.69416,73,NA,NA,NA,NA,1,5,"",9896,NA,0.74,1.30326229606579e-06,2,66,42,2,93,5,0.4,1,"0",0,1,1,0,-1.44750788701611,-0.554349670468948,NA,NA,-5.36773556118922,0.983154168093653,0
"243","c|JARI1-1-80|Q|173",-0.910026683202326,0.165495475,-1.42718019971744,-2.41547364569848,"JARI1","a",8,1,12444,NA,0.346573590279973,0.5,0.346573590279973,0,3,3854.5,41.48,-71.52,20.7,115,13,26,25,2,1,"",NA,3.68,NA,1.19459621979736e-06,2,NA,NA,NA,NA,NA,NA,1,"1",1,NA,NA,3.73,1.02728599951202,0.195183982436002,1.59947297690934,1.79708454810496,-2.89294167466109,1.7326878209986,6.40907150480256
"244","c|JARI1-1-80|Q|175",-1.69500758209269,0.082944035,-2.22884664225877,-2.57259062627171,"JARI1","m",14,2,8617,NA,0.693147180559945,0,0.549306144334055,0,1,4206.5,41.48,-71.52,20.7,NA,NA,NA,NA,2,6,"",2324,NA,0.34,1.19675078670234e-06,2,92,35,2,98,2,1,1,"0",0,1,1,0,-2.20365457756392,-0.480763226229303,NA,NA,-6.12388225173703,1.0567406123333,0
